ID,Cluster
766197148,7
766197149,3
766197150,3
766197151,5
766197152,7
766197153,7
766197154,7
766197155,7
766197156,3
766197157,5
766197158,3
766197159,7
766197160,2
766197161,6
766197162,7
766197163,5
766197164,7
766197165,9
766197166,7
766197167,7
766197168,8
766197169,7
766197170,7
766197171,8
766197172,6
766197173,7
766197174,3
766197175,7
766197176,8
766197177,7
766197178,7
766197179,10
766197180,10
766197181,8
766197182,10
766197183,7
766197184,7
766197185,3
766197187,7
766197188,7
766197189,5
766197190,3
766197191,7
766197192,7
766197193,6
766197194,7
766197195,3
766197196,7
766197197,7
766197198,3
766197199,6
766197200,7
766197201,7
766197202,6
766197203,5
766197204,7
766197205,7
766197206,7
766197207,7
766197208,7
766197209,8
766197210,6
766197211,7
766197212,6
766197213,3
766197214,7
766197215,6
766197216,7
766197217,3
766197218,7
766197219,7
766197220,7
766197221,10
766197222,7
766197223,3
766197224,3
766197225,6
766197226,9
766197227,3
766197228,3
766197229,9
766197230,7
766197231,7
766197232,9
766197233,3
766197234,3
766197235,3
766197236,7
766197237,3
766197238,7
766197239,7
766197240,7
766197241,7
766197242,7
766197243,7
766197244,7
766197245,7
766197246,3
766197247,10
766197248,7
766197249,3
766197250,6
766197251,3
766197252,8
766197253,7
766197254,9
766197255,7
766197256,7
766197257,7
766197258,7
766197259,7
766197260,7
766197261,7
766197262,7
766197263,10
766197264,7
766197265,7
766197266,7
766197267,7
766197268,7
766197269,8
766197270,7
766197271,7
766197272,7
766197273,6
766197274,7
766197275,7
766197276,4
766197277,8
766197278,7
766197279,4
766197280,7
766197281,3
766197282,3
766197283,3
766197284,7
766197285,7
766197286,7
766197287,7
766197288,3
766197289,10
766197290,7
766197291,7
766197292,8
766197293,7
766197294,3
766197295,6
766197296,2
766197297,3
766197298,6
766197299,10
766197300,7
766197301,7
766197302,7
766197303,7
766197304,7
766197305,2
766197306,7
766197307,10
766197308,7
766197309,7
766197310,7
766197311,7
766197312,7
766197313,7
766197314,2
766197315,7
766197316,3
766197317,9
766197318,7
766197319,7
766197320,7
766197321,6
766197322,9
766197323,7
766197324,9
766197325,7
766197326,7
766197327,7
766197328,7
766197329,7
766197330,7
766197331,7
766197332,3
766197333,7
766197334,8
766197335,7
766197336,7
766197337,7
766197338,7
766197339,7
766197340,7
766197341,7
766197342,7
766197343,7
766197344,7
766197345,3
766197346,3
766197347,7
766197348,7
766197349,3
766197350,2
766197351,7
766197352,7
766197353,7
766197354,7
766197355,7
766197356,7
766197357,7
766197358,3
766197359,9
766197360,7
766197361,7
766197362,7
766197363,9
766197364,7
766197365,7
766197366,3
766197367,3
766197368,0
766197369,7
766197370,7
766197371,7
766197372,7
766197373,7
766197374,7
766197375,3
766197376,7
766197377,7
766197378,9
766197379,9
766197380,3
766197381,7
766197382,6
766197383,6
766197384,8
766197385,7
766197386,3
766197387,7
766197388,8
766197389,2
766197390,7
766197391,6
766197392,7
766197393,8
766197394,6
766197395,7
766197396,7
766197397,7
766197398,7
766197399,6
766197400,7
766197401,7
766197402,3
766197403,7
766197404,7
766197405,7
766197406,7
766197407,6
766197408,5
766197409,3
766197410,9
766197411,4
766197412,5
766197413,5
766197414,5
766197415,6
766197416,7
766197417,7
766197418,7
766197419,7
766197420,7
766197421,7
766197422,10
766197423,10
766197424,7
766197425,6
766197426,10
766197427,7
766197428,6
766197429,3
766197430,7
766197431,5
766197432,7
766197433,7
766197434,7
766197435,7
766197436,7
766197437,3
766197438,7
766197439,6
766197440,7
766197441,8
766197442,7
766197443,7
766197444,8
766197445,3
766197446,10
766197447,9
766197448,8
766197449,7
766197450,8
766197451,6
766197452,7
766197453,7
766197454,6
766197455,7
766197456,9
766197457,6
766197458,6
766197459,7
766197460,7
766197461,9
766197462,7
766197463,8
766197464,3
766197465,5
766197466,3
766197467,8
766197468,3
766197469,7
766197470,3
766197471,3
766197472,3
766197473,7
766197474,6
766197475,7
766197476,9
766197477,7
766197478,9
766197479,7
766197480,7
766197481,3
766197482,7
766197483,6
766197484,7
766197485,3
766197486,7
