ID,Cluster
766197148,3
766197149,3
766197150,0
766197151,3
766197152,3
766197153,3
766197154,3
766197155,3
766197156,0
766197157,1
766197158,3
766197159,3
766197160,0
766197161,3
766197162,3
766197163,3
766197164,3
766197165,4
766197166,3
766197167,3
766197168,4
766197169,3
766197170,4
766197171,4
766197172,3
766197173,4
766197174,0
766197175,3
766197176,4
766197177,4
766197178,3
766197179,4
766197180,3
766197181,4
766197182,3
766197183,3
766197184,3
766197185,3
766197187,2
766197188,3
766197189,3
766197190,3
766197191,3
766197192,1
766197193,1
766197194,3
766197195,3
766197196,3
766197197,3
766197198,3
766197199,3
766197200,3
766197201,3
766197202,3
766197203,3
766197204,3
766197205,3
766197206,3
766197207,3
766197208,3
766197209,4
766197210,3
766197211,3
766197212,3
766197213,0
766197214,3
766197215,3
766197216,3
766197217,0
766197218,3
766197219,3
766197220,3
766197221,3
766197222,3
766197223,0
766197224,0
766197225,3
766197226,3
766197227,0
766197228,0
766197229,3
766197230,4
766197231,3
766197232,3
766197233,0
766197234,3
766197235,3
766197236,3
766197237,3
766197238,3
766197239,3
766197240,3
766197241,3
766197242,3
766197243,3
766197244,3
766197245,3
766197246,0
766197247,3
766197248,3
766197249,0
766197250,3
766197251,0
766197252,4
766197253,3
766197254,3
766197255,3
766197256,3
766197257,3
766197258,3
766197259,3
766197260,3
766197261,3
766197262,3
766197263,0
766197264,3
766197265,3
766197266,3
766197267,1
766197268,3
766197269,3
766197270,3
766197271,3
766197272,3
766197273,3
766197274,3
766197275,3
766197276,2
766197277,4
766197278,3
766197279,2
766197280,3
766197281,3
766197282,3
766197283,3
766197284,3
766197285,3
766197286,4
766197287,3
766197288,0
766197289,3
766197290,3
766197291,3
766197292,4
766197293,3
766197294,3
766197295,1
766197296,3
766197297,3
766197298,3
766197299,3
766197300,3
766197301,3
766197302,1
766197303,3
766197304,3
766197305,0
766197306,3
766197307,3
766197308,3
766197309,3
766197310,3
766197311,3
766197312,3
766197313,3
766197314,3
766197315,3
766197316,3
766197317,3
766197318,3
766197319,3
766197320,3
766197321,3
766197322,3
766197323,3
766197324,3
766197325,3
766197326,3
766197327,3
766197328,1
766197329,3
766197330,3
766197331,3
766197332,0
766197333,3
766197334,4
766197335,3
766197336,3
766197337,4
766197338,3
766197339,3
766197340,3
766197341,3
766197342,3
766197343,3
766197344,3
766197345,3
766197346,3
766197347,3
766197348,3
766197349,3
766197350,3
766197351,3
766197352,3
766197353,3
766197354,3
766197355,3
766197356,3
766197357,3
766197358,3
766197359,3
766197360,3
766197361,3
766197362,3
766197363,3
766197364,3
766197365,3
766197366,3
766197367,0
766197368,1
766197369,3
766197370,3
766197371,3
766197372,3
766197373,3
766197374,3
766197375,3
766197376,1
766197377,3
766197378,3
766197379,3
766197380,3
766197381,3
766197382,3
766197383,3
766197384,0
766197385,3
766197386,3
766197387,3
766197388,4
766197389,3
766197390,3
766197391,3
766197392,3
766197393,4
766197394,4
766197395,3
766197396,3
766197397,3
766197398,4
766197399,3
766197400,3
766197401,3
766197402,3
766197403,3
766197404,3
766197405,3
766197406,3
766197407,3
766197408,3
766197409,3
766197410,3
766197411,2
766197412,3
766197413,3
766197414,3
766197415,3
766197416,3
766197417,3
766197418,3
766197419,3
766197420,3
766197421,3
766197422,3
766197423,3
766197424,3
766197425,3
766197426,3
766197427,3
766197428,3
766197429,3
766197430,3
766197431,3
766197432,3
766197433,3
766197434,3
766197435,3
766197436,3
766197437,0
766197438,3
766197439,3
766197440,3
766197441,4
766197442,3
766197443,3
766197444,4
766197445,0
766197446,0
766197447,3
766197448,4
766197449,3
766197450,4
766197451,3
766197452,3
766197453,3
766197454,3
766197455,3
766197456,3
766197457,3
766197458,3
766197459,3
766197460,3
766197461,3
766197462,3
766197463,4
766197464,3
766197465,0
766197466,3
766197467,1
766197468,3
766197469,3
766197470,3
766197471,0
766197472,3
766197473,3
766197474,3
766197475,0
766197476,3
766197477,3
766197478,3
766197479,1
766197480,3
766197481,3
766197482,3
766197483,3
766197484,1
766197485,3
766197486,3
